MoldCutterID,CutterID,MoldDesignID,DateEntry,MoldCutterNotes,UpdatedAt,UpdatedBy
1913,1619,3949,12/9/2024,,,
1910,1619,4026,12/9/2024,,,
1911,1619,4028,12/9/2024,,,
2524,1620,4029,1/22/2025,,,
1914,1621,1208,12/9/2024,,,
1915,1621,2370,12/9/2024,,,
1916,1622,4030,12/9/2024,,,
1917,1624,4031,12/9/2024,,,
2605,1625,4287,1/23/2025,,,
1918,1627,4032,12/9/2024,,,
1919,1627,4033,12/9/2024,,,
1920,1628,2103,12/9/2024,,,
1921,1628,3890,12/9/2024,,,
1922,1628,3910,12/9/2024,,,
1923,1628,4034,12/9/2024,,,
1924,1629,2107,12/9/2024,,,
1925,1630,3756,12/9/2024,,,
1926,1633,4035,12/9/2024,,,
1927,1633,4036,12/9/2024,,,
1928,1634,4008,12/9/2024,,,
1940,1636,1986,12/9/2024,,,
1941,1636,1987,12/9/2024,,,
1930,1636,2373,12/9/2024,,,
1929,1636,2374,12/9/2024,,,
1937,1636,2375,12/9/2024,,,
1932,1636,2556,12/9/2024,,,
1938,1636,2823,12/9/2024,,,
1939,1636,3110,12/9/2024,,,
1931,1636,4040,12/9/2024,,,
1933,1636,4042,12/9/2024,,,
1934,1636,4043,12/9/2024,,,
1935,1636,4044,12/9/2024,,,
1936,1636,4045,12/9/2024,,,
1942,1637,3734,12/9/2024,,,
1943,1637,3735,12/9/2024,,,
1944,1639,3873,12/9/2024,,,
1945,1640,1357,12/9/2024,,,
1946,1642,4050,12/9/2024,,,
1952,1643,1387,12/9/2024,,,
1947,1643,2931,12/9/2024,,,
1948,1643,4051,12/9/2024,,,
1949,1643,4052,12/9/2024,,,
1950,1643,4053,12/9/2024,,,
1951,1643,4054,12/9/2024,,,
1953,1643,4055,12/9/2024,,,
1955,1645,65,12/9/2024,,,
1954,1645,79,12/9/2024,,,
1956,1646,2684,12/9/2024,,,
1957,1648,4056,12/9/2024,,,
1958,1648,4057,12/9/2024,,,
1959,1649,2739,12/9/2024,,,
1960,1651,4058,12/9/2024,,,
1961,1651,4059,12/9/2024,,,
2404,1655,3692,1/21/2025,,,
1963,1657,2908,12/9/2024,,,
1962,1657,3950,12/9/2024,,,
1965,1659,3791,12/9/2024,,,
1964,1659,3922,12/9/2024,,,
1966,1661,1809,12/9/2024,,,
1967,1661,1810,12/9/2024,,,
1974,1663,2514,12/9/2024,,,
1968,1663,2809,12/9/2024,,,
1969,1663,2846,12/9/2024,,,
1970,1663,2847,12/9/2024,,,
1972,1663,2883,12/9/2024,,,
1973,1663,3878,12/9/2024,,,
1971,1663,4060,12/9/2024,,,
1975,1665,4061,12/9/2024,,,
1976,1669,4056,12/9/2024,,,
1977,1675,3952,12/9/2024,,,
1978,1675,3961,12/9/2024,,,
1980,1676,3753,12/9/2024,,,
1979,1676,3778,12/9/2024,,,
1981,1678,4063,12/9/2024,,,
1982,1678,4064,12/9/2024,,,
1984,1679,291,12/9/2024,,,
1983,1679,4065,12/9/2024,,,
1985,1681,3780,12/9/2024,,,
1987,1683,2404,12/9/2024,,,
1988,1683,2665,12/9/2024,,,
1986,1683,4066,12/9/2024,,,
1990,1685,581,12/9/2024,,,
1991,1685,582,12/9/2024,,,
1992,1685,1717,12/9/2024,,,
1989,1685,4067,12/9/2024,,,
2398,1689,4262,1/21/2025,,,
1993,1691,3220,12/9/2024,,,
1994,1693,4058,12/9/2024,,,
1995,1693,4059,12/9/2024,,,
1998,1696,37,12/9/2024,,,
1999,1696,38,12/9/2024,,,
2000,1700,236,12/9/2024,,,
2001,1700,1493,12/9/2024,,,
2002,1701,3966,12/9/2024,,,
2004,1703,3802,12/9/2024,,,
2003,1703,3918,12/9/2024,,,
2005,1705,3779,12/9/2024,,,
2006,1707,3776,12/9/2024,,,
2008,1709,3448,12/9/2024,,,
2007,1709,3812,12/9/2024,,,
2011,1711,160,12/9/2024,,,
2009,1711,3322,12/9/2024,,,
2010,1711,4069,12/9/2024,,,
2012,1715,4070,12/9/2024,,,
2013,1715,4071,12/9/2024,,,
2014,1717,2407,12/9/2024,,,
2015,1719,868,12/9/2024,,,
2016,1721,1755,12/9/2024,,,
2017,1723,2093,12/9/2024,,,
2018,1723,2095,12/9/2024,,,
2019,1723,3079,12/9/2024,,,
2020,1723,3080,12/9/2024,,,
2022,1725,3738,12/9/2024,,,
2023,1725,3921,12/9/2024,,,
2021,1725,4072,12/9/2024,,,
2025,1727,1380,12/9/2024,,,
2024,1729,4073,12/9/2024,,,
2027,1736,3886,12/24/2024,,,
2028,1737,1015,1/20/2025,,,
2029,1739,3031,1/20/2025,,,
2030,1741,964,1/20/2025,,,
2031,1743,4223,1/20/2025,,,
2032,1745,442,1/20/2025,,,
2033,1747,3861,1/20/2025,,,
2034,1749,115,1/20/2025,,,
2035,1751,3811,1/20/2025,,,
2036,1752,384,1/20/2025,,,
2037,1754,1775,1/20/2025,,,
2038,1756,2185,1/20/2025,,,
2039,1757,1309,1/20/2025,,,
2040,1759,1601,1/20/2025,,,
2041,1760,1547,1/20/2025,,,
2042,1760,1548,1/20/2025,,,
2043,1762,386,1/20/2025,,,
2044,1762,3930,1/20/2025,,,
2047,1762,3939,1/20/2025,,,
2048,1762,3940,1/20/2025,,,
2045,1762,4075,1/20/2025,,,
2046,1762,4079,1/20/2025,,,
2049,1764,24,1/20/2025,,,
2050,1766,3243,1/20/2025,,,
2051,1768,3774,1/20/2025,,,
2052,1770,3248,1/20/2025,,,
2053,1772,2343,1/20/2025,,,
2054,1774,4224,1/20/2025,,,
2055,1775,117,1/20/2025,,,
2056,1775,580,1/20/2025,,,
2057,1776,1607,1/20/2025,,,
2058,1778,966,1/20/2025,,,
2059,1780,2996,1/20/2025,,,
2060,1780,2998,1/20/2025,,,
2061,1780,3000,1/20/2025,,,
2062,1780,3001,1/20/2025,,,
2064,1782,1297,1/20/2025,,,
2063,1782,3467,1/20/2025,,,
2065,1783,1506,1/20/2025,,,
2066,1783,1510,1/20/2025,,,
2068,1785,2427,1/20/2025,,,
2067,1785,2442,1/20/2025,,,
2069,1787,2606,1/20/2025,,,
2072,1788,374,1/20/2025,,,
2070,1788,3561,1/20/2025,,,
2071,1788,3562,1/20/2025,,,
2073,1790,3860,1/20/2025,,,
2074,1792,3809,1/20/2025,,,
2075,1794,1342,1/20/2025,,,
2076,1796,2341,1/20/2025,,,
2078,1796,4225,1/20/2025,,,
2077,1798,4226,1/20/2025,,,
2082,1799,2347,1/20/2025,,,
2079,1799,3789,1/20/2025,,,
2081,1799,3817,1/20/2025,,,
2080,1799,3818,1/20/2025,,,
2083,1801,2130,1/20/2025,,,
2084,1803,2148,1/20/2025,,,
2085,1805,561,1/20/2025,,,
2086,1805,562,1/20/2025,,,
2087,1807,1646,1/20/2025,,,
2088,1809,1324,1/20/2025,,,
2089,1812,2593,1/20/2025,,,
2090,1812,2594,1/20/2025,,,
2092,1814,1018,1/20/2025,,,
2093,1814,1019,1/20/2025,,,
2091,1814,3810,1/20/2025,,,
2094,1816,4227,1/20/2025,,,
2095,1818,1613,1/20/2025,,,
2096,1818,1614,1/20/2025,,,
2097,1820,3166,1/20/2025,,,
2101,1823,3983,1/20/2025,,,
2100,1825,3794,1/20/2025,,,
2099,1827,3980,1/20/2025,,,
2102,1828,3230,1/20/2025,,,
2103,1830,1962,1/20/2025,,,
2104,1832,2808,1/20/2025,,,
2106,1834,1913,1/20/2025,,,
2105,1834,4230,1/20/2025,,,
2107,1836,290,1/20/2025,,,
2108,1838,4231,1/20/2025,,,
2109,1840,3165,1/20/2025,,,
2112,1842,23,1/20/2025,,,
2111,1842,70,1/20/2025,,,
2113,1844,903,1/20/2025,,,
2114,1846,3975,1/20/2025,,,
2115,1848,560,1/20/2025,,,
2116,1850,583,1/20/2025,,,
2117,1851,135,1/20/2025,,,
2118,1855,1518,1/20/2025,,,
2119,1855,1519,1/20/2025,,,
2120,1855,1520,1/20/2025,,,
2121,1858,3653,1/20/2025,,,
2122,1858,3656,1/20/2025,,,
2123,1859,2011,1/20/2025,,,
2124,1862,1472,1/20/2025,,,
2125,1863,1515,1/20/2025,,,
2126,1865,1840,1/20/2025,,,
2127,1867,173,1/20/2025,,,
2129,1869,294,1/20/2025,,,
2128,1869,297,1/20/2025,,,
2130,1871,4232,1/20/2025,,,
2131,1873,91,1/20/2025,,,
2132,1873,92,1/20/2025,,,
2133,1873,93,1/20/2025,,,
2134,1873,94,1/20/2025,,,
2135,1873,95,1/20/2025,,,
2136,1873,96,1/20/2025,,,
2137,1873,105,1/20/2025,,,
2138,1873,106,1/20/2025,,,
2139,1875,1581,1/20/2025,,,
2140,1880,290,1/20/2025,,,
2141,1882,2240,1/20/2025,,,
2144,1884,1208,1/20/2025,,,
2142,1886,626,1/20/2025,,,
2143,1886,628,1/20/2025,,,
2145,1889,940,1/20/2025,,,
2146,1891,1285,1/20/2025,,,
2147,1894,2064,1/20/2025,,,
2148,1896,958,1/20/2025,,,
2149,1898,3814,1/20/2025,,,
2150,1902,574,1/20/2025,,,
2151,1904,1350,1/20/2025,,,
2152,1904,1351,1/20/2025,,,
2154,1906,939,1/20/2025,,,
2153,1908,591,1/20/2025,,,
2155,1910,1522,1/20/2025,,,
2156,1912,1534,1/20/2025,,,
2157,1914,1021,1/20/2025,,,
2158,1915,554,1/20/2025,,,
2159,1918,3882,1/20/2025,,,
2160,1920,3254,1/20/2025,,,
2161,1920,3267,1/20/2025,,,
2162,1922,3455,1/20/2025,,,
2163,1924,3793,1/20/2025,,,
2164,1926,245,1/20/2025,,,
2165,1928,3822,1/20/2025,,,
2166,1930,2278,1/20/2025,,,
2167,1932,1859,1/20/2025,,,
2169,1934,565,1/20/2025,,,
2168,1934,4233,1/20/2025,,,
2170,1936,3877,1/20/2025,,,
2171,1937,3806,1/20/2025,,,
2172,1939,3740,1/20/2025,,,
2175,1941,1615,1/20/2025,,,
2176,1941,4234,1/20/2025,,,
2177,1943,194,1/20/2025,,,
2178,1945,3457,1/20/2025,,,
2179,1947,246,1/20/2025,,,
2180,1949,1004,1/20/2025,,,
2181,1951,4235,1/20/2025,,,
2182,1951,4236,1/20/2025,,,
2183,1953,3552,1/20/2025,,,
2187,1955,273,1/20/2025,,,
2184,1955,295,1/20/2025,,,
2185,1955,296,1/20/2025,,,
2186,1955,3198,1/20/2025,,,
2188,1957,2004,1/20/2025,,,
2189,1959,3487,1/20/2025,,,
2190,1960,909,1/20/2025,,,
2191,1960,910,1/20/2025,,,
2192,1960,911,1/20/2025,,,
2194,1960,924,1/20/2025,,,
2195,1960,1349,1/20/2025,,,
2193,1960,4238,1/20/2025,,,
2196,1960,4239,1/20/2025,,,
2197,1960,4240,1/20/2025,,,
2198,1961,1481,1/20/2025,,,
2199,1961,4214,1/20/2025,,,
2200,1963,506,1/20/2025,,,
2201,1965,2964,1/20/2025,,,
2202,1967,3689,1/20/2025,,,
2203,1969,1430,1/20/2025,,,
2205,1971,3819,1/20/2025,,,
2204,1971,3881,1/20/2025,,,
2209,1973,4232,1/20/2025,,,
2206,1973,4241,1/20/2025,,,
2207,1973,4242,1/20/2025,,,
2208,1973,4243,1/20/2025,,,
2210,1975,4244,1/20/2025,,,
2211,1977,3942,1/20/2025,,,
2212,1982,2927,1/20/2025,,,
2213,1984,2012,1/20/2025,,,
2214,1989,1815,1/20/2025,,,
2215,1993,506,1/20/2025,,,
2216,1994,324,1/20/2025,,,
2217,1996,592,1/20/2025,,,
2218,1996,3770,1/20/2025,,,
2219,1998,548,1/20/2025,,,
2220,2000,2338,1/20/2025,,,
2221,2003,4246,1/20/2025,,,
2222,2005,3765,1/20/2025,,,
2223,2005,3855,1/20/2025,,,
2224,2007,945,1/20/2025,,,
2225,2009,1623,1/20/2025,,,
2226,2011,2072,1/20/2025,,,
2227,2013,942,1/20/2025,,,
2228,2013,943,1/20/2025,,,
2229,2015,590,1/20/2025,,,
2230,2017,3177,1/20/2025,,,
2231,2019,201,1/20/2025,,,
2232,2021,3781,1/20/2025,,,
2233,2023,436,1/20/2025,,,
2234,2025,947,1/20/2025,,,
2235,2025,948,1/20/2025,,,
2236,2025,952,1/20/2025,,,
2237,2027,2908,1/20/2025,,,
2238,2031,140,1/20/2025,,,
2239,2033,1017,1/20/2025,,,
2240,2035,1005,1/20/2025,,,
2241,2037,4247,1/20/2025,,,
2242,2039,1600,1/20/2025,,,
2243,2041,333,1/20/2025,,,
2244,2043,339,1/20/2025,,,
2245,2045,45,1/20/2025,,,
2246,2048,1576,1/20/2025,,,
2247,2048,1577,1/20/2025,,,
2249,2050,1070,1/20/2025,,,
2248,2050,3931,1/20/2025,,,
2250,2052,2150,1/20/2025,,,
2251,2052,2151,1/20/2025,,,
2252,2054,3241,1/20/2025,,,
2253,2056,3974,1/20/2025,,,
2254,2058,4248,1/20/2025,,,
2255,2060,4249,1/20/2025,,,
2256,2062,2058,1/20/2025,,,
2257,2064,1921,1/20/2025,,,
2258,2066,3234,1/20/2025,,,
2259,2068,2336,1/20/2025,,,
2260,2070,181,1/20/2025,,,
2261,2072,244,1/20/2025,,,
2262,2074,4250,1/20/2025,,,
2263,2076,672,1/20/2025,,,
2264,2076,722,1/20/2025,,,
2265,2076,726,1/20/2025,,,
2266,2076,3595,1/20/2025,,,
2267,2078,103,1/20/2025,,,
2268,2080,4251,1/20/2025,,,
2269,2082,2126,1/20/2025,,,
2270,2084,311,1/20/2025,,,
2271,2084,312,1/20/2025,,,
2275,2085,1299,1/20/2025,,,
2272,2085,4252,1/20/2025,,,
2273,2085,4253,1/20/2025,,,
2274,2085,4254,1/20/2025,,,
2276,2087,3016,1/20/2025,,,
2279,2089,2602,1/20/2025,,,
2281,2089,2607,1/20/2025,,,
2280,2089,2608,1/20/2025,,,
2278,2089,2609,1/20/2025,,,
2282,2089,2611,1/20/2025,,,
2277,2089,2613,1/20/2025,,,
2283,2091,188,1/20/2025,,,
2284,2097,3285,1/20/2025,,,
2285,2100,131,1/20/2025,,,
2286,2100,3238,1/20/2025,,,
2287,2102,3288,1/20/2025,,,
2288,2104,1860,1/20/2025,,,
2289,2106,1543,1/20/2025,,,
2290,2108,87,1/20/2025,,,
2291,2110,197,1/20/2025,,,
2292,2112,1374,1/20/2025,,,
2293,2112,1542,1/20/2025,,,
2294,2114,1385,1/20/2025,,,
2295,2116,873,1/20/2025,,,
2296,2118,874,1/20/2025,,,
2297,2120,3161,1/20/2025,,,
2299,2122,2917,1/20/2025,,,
2298,2122,3277,1/20/2025,,,
2300,2124,2291,1/20/2025,,,
2301,2126,2615,1/20/2025,,,
2302,2126,2634,1/20/2025,,,
2303,2126,2635,1/20/2025,,,
2304,2127,2186,1/20/2025,,,
2305,2129,3262,1/20/2025,,,
2306,2129,3265,1/20/2025,,,
2307,2130,2281,1/20/2025,,,
2308,2131,215,1/20/2025,,,
2309,2131,218,1/20/2025,,,
2310,2133,2619,1/20/2025,,,
2311,2133,2624,1/20/2025,,,
2312,2133,2630,1/20/2025,,,
2313,2134,392,1/20/2025,,,
2314,2136,1376,1/20/2025,,,
2315,2138,3410,1/20/2025,,,
2316,2138,3416,1/20/2025,,,
2317,2138,3422,1/20/2025,,,
2318,2140,2428,1/20/2025,,,
2319,2142,3002,1/20/2025,,,
2965,2142,4646,11/13/2025,,,
2320,2144,112,1/20/2025,,,
2321,2146,1603,1/20/2025,,,
2322,2148,2063,1/20/2025,,,
2388,2150,3141,1/21/2025,,,
2323,2150,3142,1/20/2025,,,
2324,2150,3143,1/20/2025,,,
2325,2150,3144,1/20/2025,,,
2389,2152,3145,1/21/2025,,,
2326,2152,3146,1/20/2025,,,
2327,2152,3147,1/20/2025,,,
2328,2152,3148,1/20/2025,,,
2329,2154,818,1/20/2025,,,
2330,2154,819,1/20/2025,,,
2331,2154,831,1/20/2025,,,
2332,2156,2619,1/20/2025,,,
2333,2156,2624,1/20/2025,,,
2334,2156,2630,1/20/2025,,,
2527,2159,1861,1/23/2025,,,
2335,2161,2436,1/20/2025,,,
2336,2162,2770,1/20/2025,,,
2337,2164,4257,1/20/2025,,,
2338,2166,2015,1/20/2025,,,
2339,2168,272,1/20/2025,,,
2340,2169,3158,1/20/2025,,,
2342,2171,2639,1/20/2025,,,
2341,2171,2640,1/20/2025,,,
2343,2175,1447,1/20/2025,,,
2344,2175,1448,1/20/2025,,,
2345,2177,1616,1/20/2025,,,
2346,2178,2650,1/20/2025,,,
2347,2180,1828,1/20/2025,,,
3012,2180,4718,2/27/2026,,,
2348,2182,2654,1/20/2025,,,
2349,2182,2657,1/20/2025,,,
2350,2182,2919,1/20/2025,,,
2351,2182,2921,1/20/2025,,,
2352,2183,3202,1/20/2025,,,
2353,2186,110,1/20/2025,,,
2354,2188,2271,1/20/2025,,,
2355,2190,2659,1/20/2025,,,
2356,2190,2920,1/20/2025,,,
2357,2190,2921,1/20/2025,,,
2358,2192,111,1/20/2025,,,
2359,2194,1032,1/20/2025,,,
2360,2196,232,1/20/2025,,,
2361,2198,2424,1/20/2025,,,
2362,2198,4222,1/20/2025,,,
2363,2200,394,1/20/2025,,,
2364,2202,1892,1/20/2025,,,
2365,2203,1549,1/20/2025,,,
2366,2205,179,1/20/2025,,,
2367,2207,1833,1/20/2025,,,
2368,2209,1468,1/20/2025,,,
2371,2214,3603,1/20/2025,,,
2373,2216,3621,1/20/2025,,,
2374,2216,3622,1/20/2025,,,
3000,2216,4695,1/19/2026,,,
3010,2216,4732,2/26/2026,,,
3011,2216,4734,2/26/2026,,,
2375,2218,3683,1/20/2025,,,
2391,2219,4258,1/21/2025,,,
2376,2220,4033,1/20/2025,,,
2377,2224,2016,1/20/2025,,,
2378,2226,3684,1/20/2025,,,
2379,2227,3716,1/20/2025,,,
2380,2229,1010,1/20/2025,,,
2382,2232,4074,1/20/2025,,,
2384,2232,4259,1/20/2025,,,
2432,2237,309,1/22/2025,,,
2447,2238,1861,1/22/2025,,,
2448,2239,1861,1/22/2025,,,
2451,2241,397,1/22/2025,,,
2507,2247,3639,1/22/2025,,,
2521,2250,1504,1/22/2025,,,
2522,2251,3252,1/22/2025,,,
2523,2251,3253,1/22/2025,,,
2526,2252,840,1/23/2025,,,
2530,2253,542,1/23/2025,,,
2533,2254,33,1/23/2025,,,
2532,2254,3055,1/23/2025,専用,,
2531,2254,3058,1/23/2025,,,
2535,2255,283,1/23/2025,下,,
2534,2255,3401,1/23/2025,,,
2536,2258,4281,1/23/2025,,,
2539,2260,1152,1/23/2025,,,
2540,2260,1153,1/23/2025,,,
2541,2260,1154,1/23/2025,,,
2542,2260,1155,1/23/2025,,,
2543,2260,1156,1/23/2025,,,
2544,2260,1157,1/23/2025,,,
2538,2260,1158,1/23/2025,,,
2537,2260,3726,1/23/2025,,,
2545,2261,3220,1/23/2025,,,
2546,2263,3057,1/23/2025,,,
2547,2265,3057,1/23/2025,,,
2548,2267,176,1/23/2025,,,
2549,2267,177,1/23/2025,,,
2550,2269,3534,1/23/2025,,,
2551,2271,899,1/23/2025,,,
2552,2273,3542,1/23/2025,,,
2553,2275,4282,1/23/2025,S,,
2554,2277,54,1/23/2025,,,
2555,2279,2069,1/23/2025,,,
2556,2281,151,1/23/2025,,,
2557,2282,3530,1/23/2025,,,
2559,2284,555,1/23/2025,OK,,
2558,2284,3538,1/23/2025,,,
2560,2285,1800,1/23/2025,,,
2561,2287,1799,1/23/2025,,,
2562,2289,900,1/23/2025,,,
2563,2291,1804,1/23/2025,,,
2564,2291,1805,1/23/2025,,,
2565,2292,1712,1/23/2025,,,
2566,2294,621,1/23/2025,,,
2567,2296,2322,1/23/2025,,,
2569,2296,2323,1/23/2025,,,
2570,2296,2324,1/23/2025,,,
2571,2296,2325,1/23/2025,,,
2572,2296,2326,1/23/2025,,,
2568,2296,2327,1/23/2025,,,
2573,2298,963,1/23/2025,,,
2574,2300,3522,1/23/2025,,,
2575,2302,2071,1/23/2025,,,
2576,2304,622,1/23/2025,,,
2577,2305,3129,1/23/2025,,,
2578,2307,3521,1/23/2025,,,
2579,2309,2225,1/23/2025,,,
2582,2311,625,1/23/2025,,,
2583,2311,626,1/23/2025,,,
2584,2311,627,1/23/2025,,,
2580,2311,4283,1/23/2025,,,
2581,2311,4284,1/23/2025,,,
2585,2315,1583,1/23/2025,,,
2586,2317,902,1/23/2025,,,
2587,2317,917,1/23/2025,,,
2588,2319,3854,1/23/2025,,,
2589,2321,2224,1/23/2025,,,
2590,2323,4285,1/23/2025,,,
2591,2325,176,1/23/2025,,,
2592,2325,177,1/23/2025,,,
2593,2327,1006,1/23/2025,,,
2595,2329,288,1/23/2025,,,
2594,2329,289,1/23/2025,,,
2596,2331,42,1/23/2025,,,
2597,2331,3629,1/23/2025,,,
2598,2333,4217,1/23/2025,,,
2599,2333,4286,1/23/2025,,,
2600,2335,1766,1/23/2025,,,
2601,2337,2226,1/23/2025,,,
2602,2338,3797,1/23/2025,,,
2603,2340,3989,1/23/2025,,,
2604,2342,3525,1/23/2025,,,
2606,2344,2050,1/23/2025,,,
2610,2347,3742,1/23/2025,,,
2609,2347,4068,1/23/2025,,,
2612,2352,4288,1/24/2025,,,
2613,2352,4289,1/24/2025,,,
2614,2353,4290,1/24/2025,,,
2615,2355,1700,1/24/2025,,,
2616,2355,1701,1/24/2025,,,
2620,2360,1853,1/24/2025,,,
2623,2361,1473,1/24/2025,,,
2626,2362,1342,1/24/2025,,,
2627,2363,3133,1/24/2025,,,
2628,2364,1393,1/24/2025,,,
2629,2366,1473,1/24/2025,,,
2633,2435,1354,1/24/2025,,,
2634,2435,1355,1/24/2025,,,
2635,2435,1356,1/24/2025,,,
2637,2439,3887,1/24/2025,,,
2636,2439,4292,1/24/2025,,,
2638,2439,4293,1/24/2025,,,
2639,2439,4294,1/24/2025,,,
2640,2439,4295,1/24/2025,,,
2641,2439,4296,1/24/2025,,,
2642,2439,4297,1/24/2025,,,
2643,2439,4298,1/24/2025,,,
2644,2439,4299,1/24/2025,,,
2645,2439,4300,1/24/2025,,,
2646,2441,4300,1/24/2025,,,
2647,2445,535,1/24/2025,,,
2648,2449,4151,1/24/2025,,,
2649,2454,4301,1/24/2025,,,
2650,2458,3281,1/24/2025,,,
2651,2458,3282,1/24/2025,,,
2652,2458,3283,1/24/2025,,,
2653,2462,3430,1/24/2025,,,
2654,2466,4302,1/24/2025,,,
2655,2471,1330,1/24/2025,,,
2656,2471,1331,1/24/2025,,,
2661,2471,2394,1/24/2025,,,
2660,2471,2395,1/24/2025,,,
2659,2471,2403,1/24/2025,,,
2663,2471,2469,1/24/2025,,,
2664,2471,2544,1/24/2025,,,
2665,2471,2690,1/24/2025,,,
2666,2471,2691,1/24/2025,,,
2657,2471,3880,1/24/2025,,,
2669,2471,3892,1/24/2025,,,
2658,2471,4303,1/24/2025,,,
2662,2471,4304,1/24/2025,,,
2667,2471,4305,1/24/2025,,,
2668,2471,4306,1/24/2025,,,
2670,2475,33,1/24/2025,,,
2671,2479,2162,1/24/2025,,,
2672,2483,4112,1/24/2025,,,
2673,2487,621,1/24/2025,,,
2674,2492,2885,1/24/2025,,,
2675,2493,1685,1/24/2025,,,
2676,2493,1686,1/24/2025,,,
2677,2495,616,1/24/2025,,,
2678,2495,4307,1/24/2025,,,
2679,2497,712,1/24/2025,,,
2680,2498,302,1/24/2025,,,
2681,2503,1861,1/24/2025,,,
2682,2506,4124,1/24/2025,,,
2683,2510,4308,1/24/2025,,,
2684,2514,281,1/24/2025,,,
2685,2518,4309,1/24/2025,,,
2686,2522,1074,1/24/2025,,,
2687,2526,2045,1/24/2025,,,
2688,2526,2046,1/24/2025,,,
2689,2530,2878,1/24/2025,,,
2690,2535,3807,1/24/2025,,,
2692,2541,4310,1/24/2025,,,
2691,2541,4311,1/24/2025,,,
2693,2545,286,1/24/2025,,,
2694,2549,4312,1/24/2025,,,
2695,2552,2798,1/24/2025,,,
2696,2556,287,1/24/2025,,,
2697,2560,2978,1/24/2025,,,
2699,2560,3581,1/24/2025,,,
2700,2560,3582,1/24/2025,,,
2701,2560,3584,1/24/2025,,,
2702,2560,3585,1/24/2025,,,
2703,2560,4130,1/24/2025,,,
2698,2560,4313,1/24/2025,,,
2704,2562,563,1/24/2025,HKS-010（２）,,
2705,2565,3361,1/24/2025,,,
2910,2567,3194,7/15/2025,,,
2911,2567,3195,7/15/2025,,,
2709,2571,3026,1/28/2025,,,
2710,2573,1535,1/28/2025,,,
2711,2575,178,1/28/2025,,,
2712,2577,1537,1/28/2025,,,
2713,2579,3523,1/28/2025,,,
2714,2579,4315,1/28/2025,,,
2715,2581,1251,1/28/2025,,,
2716,2583,1541,1/28/2025,,,
2717,2586,2897,1/28/2025,,,
2721,2589,2235,1/28/2025,,,
2723,2590,3494,1/28/2025,,,
2724,2592,4316,1/28/2025,,,
2725,2592,4317,1/28/2025,,,
2726,2594,953,1/28/2025,,,
2727,2596,1939,1/28/2025,,,
2728,2598,1497,1/28/2025,,,
2729,2600,1733,1/28/2025,,,
2730,2602,159,1/28/2025,,,
2732,2604,407,1/28/2025,,,
2734,2606,189,1/28/2025,,,
2736,2608,2359,1/28/2025,,,
2737,2608,2361,1/28/2025,,,
2738,2608,2364,1/28/2025,,,
2739,2608,2365,1/28/2025,,,
2740,2609,837,1/28/2025,,,
2741,2611,946,1/28/2025,,,
2742,2613,2328,1/28/2025,,,
2743,2615,3201,1/28/2025,,,
2744,2618,3162,1/28/2025,,,
2745,2622,1980,1/28/2025,,,
2746,2624,3488,1/28/2025,,,
2748,2627,807,1/28/2025,,,
2747,2627,808,1/28/2025,,,
2749,2629,2319,1/28/2025,,,
2750,2632,4319,1/28/2025,,,
2751,2636,4320,1/28/2025,,,
2752,2640,3915,1/28/2025,,,
2753,2644,3896,1/28/2025,,,
2754,2648,276,1/28/2025,,,
2755,2652,3916,1/28/2025,,,
2756,2656,3763,1/28/2025,,,
2759,2661,4321,1/28/2025,,,
2760,2665,1687,1/28/2025,,,
2761,2669,3904,1/28/2025,,,
2762,2669,3906,1/28/2025,,,
2763,2673,280,1/28/2025,,,
2782,2716,3103,1/28/2025,,,
2783,2717,964,1/28/2025,,,
2784,2719,616,1/28/2025,,,
2785,2722,1948,1/28/2025,,,
2786,2723,1352,1/28/2025,,,
2787,2725,1861,1/28/2025,,,
2790,2729,1435,1/28/2025,,,
2789,2729,4325,1/28/2025,,,
2791,2737,1861,1/28/2025,,,
2792,2745,1321,1/28/2025,,,
2793,2745,1322,1/28/2025,,,
2794,2749,1807,1/28/2025,,,
2797,2764,4326,1/28/2025,,,
2798,2764,4327,1/28/2025,,,
2801,2779,2076,1/28/2025,,,
2802,2779,2080,1/28/2025,,,
2803,2779,4328,1/28/2025,,,
2804,2780,4330,1/28/2025,,,
2805,2785,4331,1/28/2025,,,
2806,2786,4332,1/28/2025,,,
2807,2790,4333,1/28/2025,,,
2808,2792,3118,1/28/2025,,,
2809,2792,3120,1/28/2025,,,
2810,2794,4269,1/28/2025,,,
2813,2797,1022,1/28/2025,,,
2814,2797,1023,1/28/2025,,,
2815,2797,1024,1/28/2025,,,
2811,2797,2230,1/28/2025,,,
2816,2800,992,1/28/2025,,,
2817,2804,993,1/28/2025,,,
2818,2810,1414,1/28/2025,,,
2819,2814,4198,1/28/2025,,,
2820,2818,4167,1/28/2025,,,
2821,2822,3175,1/28/2025,,,
2822,2826,1085,1/28/2025,,,
2823,2831,1861,1/28/2025,,,
2824,2835,4165,1/28/2025,,,
2825,2839,4335,1/28/2025,,,
2826,2843,4336,1/28/2025,,,
2827,2847,1084,1/28/2025,,,
2828,2851,3192,1/28/2025,,,
2829,2855,4175,1/28/2025,,,
2830,2893,990,1/28/2025,,,
2831,2897,50,1/28/2025,,,
2832,2903,230,1/28/2025,,,
2833,2907,4337,1/28/2025,,,
2834,2912,4338,1/28/2025,,,
