MoldID,MoldName,MoldCode,CustomerID,TrayID,MoldDesignID,storage_company,RackLayerID,ItemTypeID,MoldLengthModified,MoldWidthModified,MoldHeightModified,MoldWeightModified,MoldNotes,MoldUsageStatus,MoldOnCheckList,JobID,MoldReturning,MoldReturnedDate,MoldDisposing,MoldDisposedDate,MoldEntry,MoldRevisionID,DeviceStatus,KeeperCompany,UpdatedAt,UpdatedBy
2537,NRK-010,NRK010,,1471,1692,2,352,2,,,,,梱包,,TRUE,,,,,,,1768,,2,,
2538,NRK-043,NRK043,,1487,1709,2,352,2,,,,,梱包,,TRUE,,,,,,,1785,,2,,
2539,NRK-011,NRK011,,1472,1693,2,352,2,,,,,梱包,,TRUE,,,,,,,1769,,2,,
2540,NRK-037,NRK037,,1483,1705,2,352,2,,,,,梱包,,TRUE,,,,,,,1781,,2,,
2541,NRK-046,NRK046,,1489,1711,2,352,2,,,,,梱包,,TRUE,,,,,,,1787,,2,,
2542,NSK-009,NSK009,,1500,1723,2,352,2,,,,,梱包,,TRUE,,,,,,,1799,,2,,
2543,NSK-001,NSK001,,1493,1716,2,352,2,,,,,+フタ　梱包,,TRUE,,,,,,,1792,,2,,
2544,KSP-023,KSP023,,1018,1114,2,352,2,,,,,梱包,,TRUE,,,,,,,1192,,2,,
2545,KSP-020,KSP020,,1015,1109,2,352,2,,,,,梱包,,TRUE,,,,,,,1187,,2,,
2546,NSK-005,NSK005,,1496,1719,2,352,2,,,,,梱包,,TRUE,,,,,,,1795,,2,,
2547,NRK-001,NRK001,,1465,1685,2,352,2,,,,,梱包,,TRUE,,,,,,,1761,,2,,
2548,NRK-002,NRK002,,1466,1686,2,352,2,,,,,梱包,,TRUE,,,,,,,1762,,2,,
2549,NRK-044,NRK044,,1488,1710,2,352,2,,,,,梱包,,TRUE,,,,,,,1786,,2,,
2550,NRK-022R,NRK022R,,1475,1696,2,352,2,,,,,梱包,,TRUE,,,,,,,1772,,2,,
2552,YSD-G-050-1,YSDG0501,,2836,3383,2,241,2,,,,,,,TRUE,,,,,,,3423,,2,,
2553,YSD-G-020-1,YSDG0201,,2827,3374,2,241,2,,,,,,,TRUE,,,,,,,3414,,2,,
2554,YSD-G-130-1,YSDG1301,,2843,3391,2,241,2,,,,,,,TRUE,,,,,,,3431,,2,,
2555,YSD-G-035-2,YSDG0352,,2833,3380,2,241,2,,,,,,,TRUE,,,,,,,3420,,2,,
2556,YSD-G-050-2,YSDG0502,,2837,3384,2,241,2,,,,,,,TRUE,,,,,,,3424,,2,,
2557,YSD-G-030-2,YSDG0302,,2831,3378,2,241,2,,,,,,,TRUE,,,,,,,3418,,2,,
2558,YSD-G-040-2,YSDG0402,,2835,3382,2,241,2,,,,,,,TRUE,,,,,,,3422,,2,,
2559,YSD-Z-60,YSDZ60,,2854,3423,2,241,2,,,,,,,TRUE,,,,,,,3462,,2,,
2560,YSD-F-050-1,YSDF0501,,2819,3366,2,241,2,,,,,,,TRUE,,,,,,,3406,,2,,
2561,YSD-Z-100-1,YSDZ1001,,2850,3419,2,241,2,,,,,,,TRUE,,,,,,,3459,,2,,
2562,YSD-F-200-2B,YSDF2002B,,2825,3372,2,241,2,,,,,,,TRUE,,,,,,,3412,,2,,
2563,YSD-G-040-1,YSDG0401,,2834,3381,2,243,2,,,,,,,TRUE,,,,,,,3421,,2,,
2564,YSD-G-080-1,YSDG0801,,2842,3389,2,243,2,,,,,,,TRUE,,,,,,,3429,,2,,
2565,YSD-G-070-1,YSDG0701,,2841,3388,2,243,2,,,,,,,TRUE,,,,,,,3428,,2,,
2566,YSD-G-025-2,YSDG0252,,2829,3376,2,243,2,,,,,,,TRUE,,,,,,,3416,,2,,
2567,YSD-G-030-1,YSDG0301,,2830,3377,2,243,2,,,,,,,TRUE,,,,,,,3417,,2,,
2568,YSD-A-020-2,YSDA0202,,2793,3335,2,243,2,,,,,,,TRUE,,,,,,,3375,,2,,
2569,YSD-A-010-1,YSDA0101,,2786,3328,2,243,2,,,,,,,TRUE,,,,,,,3368,,2,,
2570,YSD-F-015-1,YSDF0151,,2814,3361,2,243,2,,,,,,,TRUE,,,,,,,3401,,2,,
2571,YSD-Z-050-1,YSDZ0501,,2846,3412,2,243,2,,,,,,,TRUE,,,,,,,3452,,2,,
2572,YSD-F-040-1,YSDF0401,,2817,3364,2,243,2,,,,,,,TRUE,,,,,,,3404,,2,,
2573,YSD-A-028-1,YSDA0281,,2796,3338,2,243,2,,,,,,,TRUE,,,,,,,3378,,2,,
2574,YSD-A-018-1,YSDA0181,,2792,3334,2,243,2,,,,,,,TRUE,,,,,,,3374,,2,,
2575,YSD-A-015-1,YSDA0151,,2790,3332,2,243,2,,,,,,,TRUE,,,,,,,3372,,2,,
2576,YSD-A-012-2,YSDA0122,,2788,3330,2,243,2,,,,,,,TRUE,,,,,,,3370,,2,,
2577,YSD-F-100-1,YSDF1001,,2821,3368,2,243,2,,,,,,,TRUE,,,,,,,3408,,2,,
2578,YSD-Z-050-2,YSDZ0502,,2847,3413,2,242,2,,,,,,,TRUE,,,,,,,3453,,2,,
2579,YSD-F-045-1,YSDF0451,,2818,3365,2,242,2,,,,,,,TRUE,,,,,,,3405,,2,,
2580,YSD-F-080-1,YSDF0801,,2820,3367,2,242,2,,,,,,,TRUE,,,,,,,3407,,2,,
2581,YSD-F-030-1,YSDF0301,,2816,3363,2,242,2,,,,,,,TRUE,,,,,,,3403,,2,,
2582,YSD-F-150-1,YSDF1501,,2823,3370,2,242,2,,,,,,,TRUE,,,,,,,3410,,2,,
2583,YSD-Z-080-1,YSDZ0801,,2849,3418,2,242,2,,,,,,,TRUE,,,,,,,3458,,2,,
2584,YSD-A-060-1,YSDA0601,,2802,3345,2,242,2,,,,,,,TRUE,,,,,,,3385,,2,,
2585,YSD-D-025-1,YSDD0251,,2808,3353,2,242,2,,,,,,,TRUE,,,,,,,3393,,2,,
2586,YSD-A-120-1,YSDA1201,,2805,3349,2,242,2,,,,,,,TRUE,,,,,,,3389,,2,,
2587,YSD-G-050-3,YSDG0503,,2838,3385,2,242,2,,,,,,,TRUE,,,,,,,3425,,2,,
2588,YSD-G-010-1,YSDG0101,,2826,3373,2,242,2,,,,,,,TRUE,,,,,,,3413,,2,,
2589,YSD-G-060-1,YSDG0601,,2839,3386,2,242,2,,,,,,,TRUE,,,,,,,3426,,2,,
2590,YSD-G-020-3,YSDG0203,,2828,3375,2,242,2,,,,,,,TRUE,,,,,,,3415,,2,,
2591,YSD-G-060-2,YSDG0602,,2840,3387,2,242,2,,,,,,,TRUE,,,,,,,3427,,2,,
2592,YSD-Z-013-1,YSDZ0131,,2844,3406,2,242,2,,,,,,,TRUE,,,,,,,3446,,2,,
2593,YSD-F-200-1,YSDF2001,,2824,3371,2,244,2,,,,,,,TRUE,,,,,,,3411,,2,,
2594,YSD-A-024-1,YSDA0241,,2794,3336,2,244,2,,,,,,,TRUE,,,,,,,3376,,2,,
2595,YSD-A-075-2 (PP),YSDA0752(PP),,74,3348,2,244,2,,,,,,,TRUE,,,,,,,3388,,2,,
2596,YSD-F-025-1,YSDF0251,,2815,3362,2,244,2,,,,,,,TRUE,,,,,,,3402,,2,,
2597,YSD-A-032-1,YSDA0321,,2798,3340,2,244,2,,,,,,,TRUE,,,,,,,3380,,2,,
2598,YSD-F-120-1,YSDF1201,,2822,3369,2,244,2,,,,,,,TRUE,,,,,,,3409,,2,,
2599,YSD-A-075-1,YSDA0751,,2803,3346,2,244,2,,,,,,,TRUE,,,,,,,3386,,2,,
2600,YSD-A-025-1,YSDA0251,,2795,3337,2,244,2,,,,,,,TRUE,,,,,,,3377,,2,,
2601,YSD-A-030-1,YSDA0301,,2797,3339,2,244,2,,,,,,,TRUE,,,,,,,3379,,2,,
2602,YSD-A-040-1,YSDA0401,,2800,3343,2,244,2,,,,,,,TRUE,,,,,,,3383,,2,,
2603,YSD-Z-030-1,YSDZ0301,,2845,3411,2,244,2,,,,,,,TRUE,,,,,,,3451,,2,,
2604,YSD-Z-060-2,YSDZ0602,,2848,3417,2,244,2,,,,,,,TRUE,,,,,,,3457,,2,,
2605,YSD-D-020-1,YSDD0201,,2807,3352,2,245,2,,,,,,,TRUE,,,,,,,3392,,2,,
2606,YSD-D-050-1,YSDD0501,,2811,3356,2,245,2,,,,,,,TRUE,,,,,,,3396,,2,,
2607,YSD-D-100-1,YSDD1001,,2812,3357,2,245,2,,,,,,,TRUE,,,,,,,3397,,2,,
2608,TCB-003,TCB003,,1993,2351,2,245,2,,,,,,,TRUE,,,,,,,2414,,2,,
2609,YSD-D-030-1,YSDD0301,,2809,3354,2,245,2,,,,,,,TRUE,,,,,,,3394,,2,,
2610,YSD-A-045-1,YSDA0451,,2801,3344,2,245,2,,,,,,,TRUE,,,,,,,3384,,2,,
2611,YSD-D-040-1,YSDD0401,,2810,3355,2,245,2,,,,,,,TRUE,,,,,,,3395,,2,,
2612,YSD-A-036-1,YSDA0361,,2799,3342,2,245,2,,,,,,,TRUE,,,,,,,3382,,2,,
2613,YSD-G-035-1,YSDG0351,,2832,3379,2,245,2,,,,,,,TRUE,,,,,,,3419,,2,,
2614,YSD-A-012-1,YSDA0121,,2787,3329,2,245,2,,,,,,,TRUE,,,,,,,3369,,2,,
2615,YSD-A-016-1,YSDA0161,,2791,3333,2,245,2,,,,,,,TRUE,,,,,,,3373,,2,,
2616,YSD-D-100-2,YSDD1002,,2813,3358,2,245,2,,,,,,,TRUE,,,,,,,3398,,2,,
2617,YSD-A-014-1,YSDA0141,,2789,3331,2,245,2,,,,,,,TRUE,,,,,,,3371,,2,,
2618,NPC-014,NPC014,,1457,1676,2,604,2,,,,,,,TRUE,,,,,,,1753,,2,,
2619,ODS-054,ODS054,,1546,1775,2,255,2,,,,,,,TRUE,,,,,,,1851,,2,,
2620,NPC-013,NPC013,,1456,1675,2,255,2,,,,,,,TRUE,,,,,,,1752,,2,,
2621,ODS-055,ODS055,,1547,1776,2,255,2,,,,,,,TRUE,394,,,,,,1852,,2,,
2622,TCB-002,TCB002,,1992,2350,2,255,2,,,,,,,TRUE,,,,,,,2413,,2,,
2623,TCB-001,TCB001,,1991,2349,2,255,2,,,,,,,TRUE,,,,,,,2412,,2,,
2624,NPC-011,NPC011,,1455,1674,2,255,2,,,,,,,TRUE,,,,,,,1751,,2,,
2625,No Name-台湾機用,NoName台湾機用,,1453,1672,2,255,2,,,,,,,TRUE,,,,,,,1749,,2,,
2626,ODS-031,ODS031,,1532,1756,2,254,2,,,,,,,TRUE,,,,,,,1832,,2,,
2627,ODS-012,ODS012,,1516,1740,2,254,2,,,,,,,TRUE,,,,,,,1816,,2,,
2628,ODS-010,ODS010,,1515,1739,2,254,2,,,,,60-01300,,TRUE,,,,,,,1815,,2,,
2629,ODS-032,ODS032,,1533,1757,2,254,2,,,,,,,TRUE,,,,,,,1833,,2,,
2630,ODS-051,ODS051,,1543,1771,2,254,2,,,,,,,TRUE,,,,,,,1847,,2,,
2631,ODS-041,ODS041,,1539,1765,2,254,2,,,,,,,TRUE,,,,,,,1841,,2,,
2632,ODS-029,ODS029,,1530,1754,2,254,2,,,,,坂田精文堂・図面確認依頼,,TRUE,,,,,,,1830,,2,,
2633,ODS-015,ODS015,,1518,1742,2,254,2,,,,,,,TRUE,,,,,,,1818,,2,,
2634,ODS-021,ODS021,,1523,1747,2,254,2,,,,,,,TRUE,,,,,,,1823,,2,,
2635,ODS-001,ODS001,,1514,1738,2,254,2,,,,,,,TRUE,,,,,,,1814,,2,,
2636,ODS-022,ODS022,,1524,1748,2,254,2,,,,,,,TRUE,,,,,,,1824,,2,,
2637,ODS-016,ODS016,,1519,1743,2,254,2,,,,,,,TRUE,,,,,,,1819,,2,,
2638,ODS-019,ODS019,,1522,1746,2,253,2,,,,,,,TRUE,,,,,,,1822,,2,,
2639,ODS-023,ODS023,,1525,1749,2,253,2,,,,,,,TRUE,,,,,,,1825,,2,,
2640,ODS-025,ODS025,,1526,1750,2,253,2,,,,,,,TRUE,,,,,,,1826,,2,,
2641,ODS-045,ODS045,,1541,1769,2,253,2,,,,,,,TRUE,,,,,,,1845,,2,,
2642,ODS-037,ODS037,,1536,1761,2,253,2,,,,,,,TRUE,,,,,,,1837,,2,,
2643,ODS-048,ODS048,,1542,1770,2,253,2,,,,,,,TRUE,,,,,,,1846,,2,,
2644,ODS-052,ODS052,,1544,1772,2,253,2,,,,,,,TRUE,,,,,,,1848,,2,,
2645,ODS-040,ODS040,,1538,1764,2,253,2,,,,,,,TRUE,,,,,,,1840,,2,,
2646,ODS-018R,ODS018R,,1521,1745,2,253,2,,,,,,,TRUE,,,,,,,1821,,2,,
2647,EXD-035,EXD035,,489,500,2,252,2,,,,,,,TRUE,,,,,,,265,,2,,
2648,EXD-032,EXD032,,487,498,2,281,2,,,,,,,TRUE,,,,,,,263,,2,,
2649,EXD-029R,EXD029R,,484,495,2,252,2,,,,,,,TRUE,,,,,,,260,,2,,
2650,EXD-031,EXD031,,486,497,2,281,2,,,,,,,TRUE,,,,,,,262,,2,,
2651,EXD-034,EXD034,,488,499,2,252,2,,,,,,,TRUE,,,,,,,264,,2,,
2652,EXD-017,EXD017,,477,487,2,252,2,,,,,,,TRUE,,,,,,,253,,2,,
2653,EXD-030,EXD030,,485,496,2,252,2,,,,,,,TRUE,,,,,,,261,,2,,
2654,EXD-036,EXD036,,490,501,2,252,2,,,,,,,TRUE,,,,,,,266,,2,,
2655,EXD-003,EXD003,,470,480,2,281,2,,,,,,,TRUE,,,,,,,246,,2,,
2656,EXD-040,EXD040,,493,504,2,252,2,,,,,,,TRUE,,,,,,,269,,2,,
2657,ODS-013,ODS013,,1517,1741,2,252,2,,,,,,,TRUE,,,,,,,1817,,2,,
2658,ODS-030,ODS030,,1531,1755,2,252,2,,,,,,,TRUE,,,,,,,1831,,2,,
2659,ODS-035,ODS035,,1535,1760,2,252,2,,,,,,,TRUE,,,,,,,1836,,2,,
2660,ODS-034,ODS034,,1534,1759,2,252,2,,,,,,,TRUE,,,,,,,1835,,2,,
2661,EXD-037,EXD037,,491,502,2,251,2,,,,,,,TRUE,,,,,,,267,,2,,
2662,EXD-021,EXD021,,1453,1648,2,251,2,,,,,サイズ＝EXD038,,TRUE,,,,,,,1725,,2,,
2663,EXD-038,EXD038,,492,503,2,251,2,,,,,,,TRUE,,,,,,,268,,2,,
2664,EXD-013,EXD013,,475,485,2,251,2,,,,,,,TRUE,,,,,,,251,,2,,
2665,EXD-028,EXD028,,483,494,2,281,2,,,,,,,TRUE,,,,,,,259,,2,,
2666,EXD-008,EXD008,,472,482,2,281,2,,,,,,,TRUE,,,,,,,248,,2,,
2667,EXD-009R,EXD009R,,473,483,2,251,2,,,,,,,TRUE,,,,,,,249,,2,,
2668,EXD-020,EXD020,,479,490,2,251,2,,,,,,,TRUE,,,,,,,255,,2,,
2669,EXD-014,EXD014,,476,486,2,251,2,,,,,,,TRUE,,,,,,,252,,2,,
2670,EXD-027,EXD027,,482,493,2,251,2,,,,,,,TRUE,,,,,,,258,,2,,
2671,EXD-025,EXD025,,480,491,2,251,2,,,,,,,TRUE,,,,,,,256,,2,,
2672,No Name-(大）,NoName(大）,,1453,1649,2,240,2,,,,,,,TRUE,,,,,,,1726,,2,,
2673,KDS-138,KDS138,,896,952,2,263,2,,,,,,,TRUE,299,,,,,,1032,,2,,
2674,KDS-112,KDS112,,875,931,2,263,2,,,,,,,TRUE,,,,,,,1011,,2,,
2675,KDS-119,KDS119,,881,937,2,260,2,,,,,,,TRUE,,,,,,,1017,,2,,
2676,KDS-044 R,KDS044R,,834,4599,2,240,2,,,,,,,TRUE,,,,,,,4551,,2,,
2677,KDS-125,KDS125,,885,941,2,260,2,,,,,,,TRUE,,,,,,,1021,,2,,
2678,KDS-113,KDS113,,876,932,2,260,2,,,,,,,TRUE,,,,,,,1012,,2,,
2679,KDS-114,KDS114,,877,933,2,260,2,,,,,,,TRUE,,,,,,,1013,,2,,
2680,KSP-181,KSP181,,1125,1251,2,240,2,,,,,,,TRUE,,,,,,,1329,,2,,
2681,KDS-105,KDS105,,868,924,2,262,2,,,,,,,TRUE,,,,,,,1004,,2,,
2682,KDS-133,KDS133,,892,948,2,263,2,,,,,,,TRUE,,,,,,,1028,,2,,
2683,KDS-131,KDS131,,890,946,2,260,2,,,,,,,TRUE,,,,,,,1026,,2,,
2684,KDS-106,KDS106,,869,925,2,262,2,,,,,,,TRUE,,,,,,,1005,,2,,
2685,KDS-123,KDS123,,884,940,2,261,2,,,,,坂田精文堂・図面確認依頼,,TRUE,,,,,,,1020,,2,,
2686,KDS-081,KDS081,,853,908,2,261,2,,,,,,,TRUE,,,,,,,988,,2,,
2687,KDS-074,KDS074,,849,904,2,261,2,,,,,,,TRUE,,,,,,,984,,2,,
2688,KDS-108,KDS108,,871,927,2,263,2,,,,,,,TRUE,,,,,,,1007,,2,,
2689,KDS-115,KDS115,,878,934,2,261,2,,,,,,,TRUE,,,,,,,1014,,2,,
2690,KDS-093,KDS093,,859,914,2,261,2,,,,,,,TRUE,,,,,,,994,,2,,
2691,KDS-101,KDS101,,865,920,2,261,2,,,,,,,TRUE,,,,,,,1000,,2,,
2692,KDS-064,KDS064,,843,896,2,261,2,,,,,,,TRUE,,,,,,,976,,2,,
2693,KDS-118,KDS118,,880,936,2,264,2,,,,,,,TRUE,,,,,,,1016,,2,,
2694,KDS-109,KDS109,,872,928,2,263,2,,,,,,,TRUE,,,,,,,1008,,2,,
2695,KDS-110,KDS110,,873,929,2,263,2,,,,,,,TRUE,,,,,,,1009,,2,,
2696,KDS-130,KDS130,,889,945,2,261,2,,,,,,,TRUE,,,,,,,1025,,2,,
2697,KDS-127,KDS127,,887,943,2,264,2,,,,,,,TRUE,,,,,,,1023,,2,,
2698,KDS-120,KDS120,,882,938,2,262,2,,,,,彫刻改造有,,TRUE,293,,,,,,1018,,2,,
2699,KDS-111,KDS111,,874,930,2,263,2,,,,,,,TRUE,,,,,,,1010,,2,,
2700,KDS-047,KDS047,,835,886,2,261,2,,,,,,,TRUE,,,,,,,966,,2,,
2701,KDS-075,KDS075,,850,905,2,261,2,,,,,,,TRUE,,,,,,,985,,2,,
2702,KDS-107,KDS107,,870,926,2,262,2,,,,,,,TRUE,,,,,,,1006,,2,,
2704,KDS-100,KDS100,,864,919,2,262,2,,,,,,,TRUE,,,,,,,999,,2,,
2705,KDS-102,KDS102,,866,921,2,262,2,,,,,,,TRUE,,,,,,,1001,,2,,
2706,KDS-103,KDS103,,867,922,2,262,2,,,,,,,TRUE,,,,,,,1002,,2,,
2707,KDS-096,KDS096,,862,917,2,264,2,,,,,,,TRUE,,,,,,,997,,2,,
2708,KDS-098,KDS098,,863,918,2,262,2,,,,,,,TRUE,,,,,,,998,,2,,
2709,KDS-088,KDS088,,855,910,2,262,2,,,,,,,TRUE,,,,,,,990,,2,,
2710,KDS-087,KDS087,,854,909,2,262,2,,,,,,,TRUE,,,,,,,989,,2,,
2711,KDS-089,KDS089,,856,911,2,262,2,,,,,,,TRUE,,,,,,,991,,2,,
2712,KDS-073,KDS073,,848,903,2,264,2,,,,,,,TRUE,,,,,,,983,,2,,
2713,KDS-122,KDS122,,883,939,2,264,2,,,,,,,TRUE,294,,,,,,1019,,2,,
2714,KDS-063,KDS063,,842,895,2,264,2,,,,,,,TRUE,,,,,,,975,,2,,
2715,KDS-129,KDS129,,888,944,2,264,2,,,,,,,TRUE,,,,,,,1024,,2,,
2716,KDS-095,KDS095,,861,916,2,264,2,,,,,,,TRUE,,,,,,,996,,2,,
2717,KDS-094,KDS094,,860,915,2,264,2,,,,,,,TRUE,,,,,,,995,,2,,
2718,KDS-126,KDS126,,886,942,2,264,2,,,,,,,TRUE,,,,,,,1022,,2,,
2719,KDS-052,KDS052,,838,889,2,265,2,,,,,,,TRUE,,,,,,,969,,2,,
2720,KDS-136,KDS136,,895,951,2,263,2,,,,,,,TRUE,298,,,,,,1031,,2,,
2721,KDS-132,KDS132,,891,947,2,263,2,,,,,,,TRUE,,,,,,,1027,,2,,
2722,KDS-116,KDS116,,879,935,2,265,2,,,,,,,TRUE,,,,,,,1015,,2,,
2723,KDS-071,KDS071,,847,902,2,265,2,,,,,,,TRUE,,,,,,,982,,2,,
2724,KDS-053,KDS053,,839,890,2,265,2,,,,,,,TRUE,,,,,,,970,,2,,
2726,IMT-003,IMT003,,588,595,2,265,2,,,,,,,TRUE,,,,,,,688,,2,,
2727,IMT-002,IMT002,,587,594,2,265,2,,,,,,,TRUE,,,,,,,687,,2,,
2728,IMT-001,IMT001,,586,593,2,265,2,,,,,,,TRUE,,,,,,,686,,2,,
2729,KSP-178,KSP178,,1122,1248,2,271,2,,,,,,,TRUE,,,,,,,1326,,2,,
2730,KSP-187,KSP187,,1131,1257,2,271,2,,,,,,,TRUE,,,,,,,1335,,2,,
2731,KSP-198,KSP198,,1142,1268,2,271,2,,,,,,,TRUE,,,,,,,1346,,2,,
2732,TE-1-055-9,TE10559,,2101,2471,1,0,2,,,,,[旧RackLayer 702] 茨城工場,,TRUE,,,,,,,2532,,1,,
2733,TE-9-056-2,TE90562,,4311,2927,2,271,2,,,,,指示書無,,TRUE,,,,,,,2984,,2,,
2734,KSP-183,KSP183,,1127,1253,2,271,2,,,,,,,TRUE,,,,,,,1331,,2,,
2735,KSP-197,KSP197,,1141,1267,2,271,2,,,,,,,TRUE,,,,,,,1345,,2,,
2736,KSP-196,KSP196,,1140,1266,2,271,2,,,,,,,TRUE,,,,,,,1344,,2,,
2737,KSP-202,KSP202,,1146,1272,2,271,2,,,,,,,TRUE,,,,,,,1350,,2,,
2738,KSP-199,KSP199,,1143,1269,2,271,2,,,,,,,TRUE,,,,,,,1347,,2,,
2739,KSP-103,KSP103,,1064,1184,2,291,2,,,,,,,TRUE,,,,,,,1262,,2,,
2740,KSP-149,KSP149,,1097,1221,2,291,2,,,,,,,TRUE,,,,廃棄済,8/21/2024,,1299,,2,,
2741,KSP-111,KSP111,,1072,1193,2,272,2,,,,,,,TRUE,,,,,,,1271,,2,,
2742,KSP-102,KSP102,,1063,1183,2,291,2,,,,,,,TRUE,,,,,,,1261,,2,,
2743,KSP-148,KSP148,,1096,1220,2,291,2,,,,,,,TRUE,,,,廃棄済,8/21/2024,,1298,,2,,
2744,KSP-069,KSP069,,1034,1152,2,291,2,,,,,,,TRUE,,,,,,,1230,,2,,
2745,KSP-077,KSP077,,1041,1160,2,291,2,,,,,,,TRUE,,,,,,,1238,,2,,
2746,KSP-073,KSP073,,1038,1156,2,291,2,,,,,,,TRUE,,,,,,,1234,,2,,
2747,KSP-105R,KSP105R,,4000,1187,2,272,2,,,,,,,TRUE,,,,,,,1265,,2,,
2748,KSP-173,KSP173,,1117,1243,2,272,2,,,,,,,TRUE,,,,,,,1321,,2,,
2749,KSP-166,KSP166,,1111,1236,2,272,2,,,,,,,TRUE,,,,,,,1314,,2,,
2750,KSP-185,KSP185,,1129,1255,2,272,2,,,,,,,TRUE,,,,,,,1333,,2,,
2751,KSP-152,KSP152,,1100,1224,2,272,2,,,,,,,TRUE,,,,,,,1302,,2,,
2752,KSP-180,KSP180,,1124,1250,2,272,2,,,,,,,TRUE,,,,,,,1328,,2,,
2753,KSP-177,KSP177,,1121,1247,2,272,2,,,,,,,TRUE,,,,,,,1325,,2,,
2754,KSP-192,KSP192,,1136,1262,2,272,2,,,,,,,TRUE,,,,,,,1340,,2,,
2755,KSP-193,KSP193,,1137,1263,2,272,2,,,,,,,TRUE,,,,,,,1341,,2,,
2756,KSP-194,KSP194,,1138,1264,2,272,2,,,,,,,TRUE,,,,,,,1342,,2,,
2757,KSP-188,KSP188,,1132,1258,2,272,2,,,,,,,TRUE,,,,,,,1336,,2,,
2758,KSP-191,KSP191,,1135,1261,2,272,2,,,,,,,TRUE,,,,,,,1339,,2,,
2759,KSP-207,KSP207,,1151,1278,2,272,2,,,,,,,TRUE,,,,,,,1356,,2,,
2760,KSP-299,KSP299,,1152,1279,2,272,2,,,,,,,TRUE,,,,,,,1357,,2,,
2761,KSP-201,KSP201,,1145,1271,2,272,2,,,,,,,TRUE,,,,,,,1349,,2,,
2762,KSP-203,KSP203,,1147,1273,2,272,2,,,,,,,TRUE,,,,,,,1351,,2,,
2763,KSP-156,KSP156,,1103,1227,2,273,2,,,,,,,TRUE,,,,,,,1305,,2,,
2764,KSP-153,KSP153,,1101,1225,2,273,2,,,,,,,TRUE,,,,,,,1303,,2,,
2765,KSP-172,KSP172,,1116,1242,2,273,2,,,,,,,TRUE,,,,,,,1320,,2,,
2766,KSP-160,KSP160,,1106,1231,2,273,2,,,,,,,TRUE,,,,,,,1309,,2,,
2767,KSP-165,KSP165,,1110,1235,2,273,2,,,,,,,TRUE,,,,,,,1313,,2,,
2768,KSP-174,KSP174,,1118,1244,2,273,2,,,,,,,TRUE,,,,,,,1322,,2,,
2769,KSP-175,KSP175,,1119,1245,2,273,2,,,,,,,TRUE,,,,,,,1323,,2,,
2770,KSP-169,KSP169,,1113,1239,2,273,2,,,,,,,TRUE,,,,,,,1317,,2,,
2771,KSP-167,KSP167,,1112,1237,2,273,2,,,,,,,TRUE,,,,,,,1315,,2,,
2772,KSP-190,KSP190,,1134,1260,2,273,2,,,,,,,TRUE,,,,,,,1338,,2,,
2773,KSP-157,KSP157,,1104,1228,2,273,2,,,,,,,TRUE,,,,,,,1306,,2,,
2774,KSP-176,KSP176,,1120,1246,2,273,2,,,,,,,TRUE,,,,,,,1324,,2,,
2775,KSP-195,KSP195,,1139,1265,2,273,2,,,,,,,TRUE,,,,,,,1343,,2,,
2776,KSP-189,KSP189,,1133,1259,2,273,2,,,,,,,TRUE,,,,,,,1337,,2,,
2777,KSP-179,KSP179,,1123,1249,2,273,2,,,,,,,TRUE,,,,,,,1327,,2,,
2778,KSP-161,KSP161,,1107,1232,2,273,2,,,,,,,TRUE,,,,,,,1310,,2,,
2779,KSP-162,KSP162,,1108,1233,2,273,2,,,,,,,TRUE,,,,,,,1311,,2,,
2780,KSP-No Name,KSPNoName,,4007,1282,2,273,2,,,,,,,TRUE,,,,,,,1360,,2,,
2781,KSP-145,KSP145,,1093,1217,2,273,2,,,,,,,TRUE,,,,,,,1295,,2,,
2782,KSP-163,KSP163,,1109,1234,2,273,2,,,,,,,TRUE,,,,,,,1312,,2,,
2783,KSP-146,KSP146,,1094,1218,2,273,2,,,,,,,TRUE,,,,,,,1296,,2,,
2784,KSP-091,KSP091,,1053,1173,2,273,2,,,,,,,TRUE,,,,,,,1251,,2,,
2785,KSP-155,KSP155,,1102,1226,2,273,2,,,,,,,TRUE,,,,,,,1304,,2,,
2786,KSP-151,KSP151,,1099,1223,2,273,2,,,,,,,TRUE,,,,,,,1301,,2,,
2787,KSP-137,KSP137,,1087,1211,2,273,2,,,,,,,TRUE,,,,,,,1289,,2,,
2788,KSP-143,KSP143,,1091,1215,2,291,2,,,,,,,TRUE,,,,,,,1293,,2,,
2789,KSP-134,KSP134,,1085,1208,2,273,2,,,,,,,TRUE,,,,,,,1286,,2,,
2790,SK-043T,SK043T,,1773,2050,2,274,2,,,,,,,TRUE,,,,,,,2121,,2,,
2791,SK-030,SK030,,1770,2045,2,274,2,,,,,,,TRUE,,,,,,,2116,,2,,
2792,SK-031,SK031,,1771,2046,2,274,2,,,,,,,TRUE,,,,,,,2117,,2,,
2793,SK-029,SK029,,1769,2044,2,274,2,,,,,,,TRUE,,,,,,,2115,,2,,
2794,SK-024T,SK024T,,1767,2042,2,274,2,,,,,,,TRUE,,,,,,,2113,,2,,
2795,SK-024B,SK024B,,1767,2041,2,274,2,,,,,,,TRUE,,,,,,,2112,,2,,
2796,SK-007,SK007,,1759,2032,2,274,2,,,,,,,TRUE,,,,,,,2103,,2,,
